point_of_sale_id,client_id,super_catalog_id,descripción_x,order_id,order_date,droguería,unidades_pedidas,precio_minimo,valor_vendedor,geo_zone,vendor_id,descripción_y,name,base_price,percentage,precio_vendedor,precio_total_vendedor,status,valor_total_vendedor
1098,492,7501842901072,TERLISGEN,363293,2025-10-22 23:48:56,20,2.0,204.42,408.84,Baja California Sur,1358,TERLISGEN 250 MG C/30 TAB TERLISGEN 250 MG C/30 TAB,México,64.6,0.0455,64.629393,129.258786,,129.258786
1098,492,780083142544,COLLICORT,355719,2025-10-08 00:10:53,20,2.0,100.44,200.88,Baja California Sur,1358,COLLICORT CREMA AL 2.5% 60 GRAMOS.,México,64.37,0.0455,64.39928835,128.7985767,,128.7985767
1101,492,7501033958953,SYNTHROID,355159,2025-10-07 03:21:38,12,1.0,155.25,155.25,Baja California Sur,1156,SYNTHROID 30 TABS 50 MCG,México,127.84,0.0,127.84,127.84,,127.84
1097,492,7503027446088,GELUBRIN (IBUPROFENO) CAP 400MG C30,361890,2025-10-20 23:33:50,11,3.0,43.86,131.58,Baja California Sur,1309,GELUBRIN 400MG Capsulas - c/30,México,42.58,0.0,42.58,127.74,,127.74
1101,492,7501314703173,FACICAM GEL,355121,2025-10-07 02:48:45,12,1.0,139.82,139.82,Baja California Sur,1156,FACICAM GEL TUBO 40GR,México,127.65,0.0,127.65,127.65,,127.65
1101,492,7501299303061,CONAZOL,366362,2025-10-29 03:37:35,11,1.0,138.71,138.71,Baja California Sur,1156,CONAZOL K CREMA 40GR,México,125.88,0.0,125.88,125.88,,125.88
1098,492,7501314704187,SUPOSITORIOS SENOSIAIN BEBE,369111,2025-11-03 23:16:45,11,2.0,69.55,139.1,Baja California Sur,1156,SENOSIAIN BEBE 10 SUPS,México,62.1,0.0,62.1,124.2,,124.2
1098,492,7501299301159,MUCOVIBROL,361916,2025-10-20 23:53:55,11,1.0,125.06,125.06,Baja California Sur,1156,MUCOVIBROL SOL 120ML,México,122.53,0.0,122.53,122.53,,122.53
1101,492,75016951,FOLIVITAL,366362,2025-10-29 03:37:35,11,1.0,175.46,175.46,Baja California Sur,1164,FOLIVITAL TARRO 90 TABS 0.4MG,México,120.4069,0.0,120.4069,120.4069,,120.4069
1098,492,7501493889347,FUTROKEN,365605,2025-10-27 23:16:02,11,2.0,60.0,120.0,Baja California Sur,1358,FUTROKEN C/40 CAPS. 100 MG,México,56.33,0.0455,56.355630149999996,112.71126029999999,,112.71126029999999
1101,492,7501299306352,SUPRADOL,359139,2025-10-15 04:41:32,11,1.0,106.17,106.17,Baja California Sur,1156,SUPRADOL 10 TABS 10MG,México,105.79,0.0,105.79,105.79,,105.79
1097,492,7502274120307,TERMOMETRO EXACTON ORAL PRISMATICO,369091,2025-11-03 22:53:40,11,3.0,68.34,205.02,Baja California Sur,1358,TERMOMETRO CLINICO PRISMATICO ORAL,México,34.38,0.0455,34.395642900000006,103.18692870000001,,103.18692870000001
1101,492,7502009740794,LINCOVER,362761,2025-10-22 03:55:11,20,2.0,56.63,113.26,Baja California Sur,1358,LINCOVER C/16 CAPS. 500 MG.,México,50.15,0.0455,50.17281825,100.3456365,,100.3456365
1098,492,7501058367129,PRESERVATIVO SICO SAFETY,359592,2025-10-15 22:49:41,11,2.0,50.36,100.72,Baja California Sur,1161,SICO NEGRO SAFETY C/3 PRESERVATIVOS,México,48.3625,0.0,48.3625,96.725,,96.725
1099,492,7501008499375,FLANAX FEM,360358,2025-10-17 04:01:41,12,1.0,100.0,100.0,Baja California Sur,1156,FLANAX FEM 550 MG 6 TABS,México,95.0,0.0,95.0,95.0,,95.0
1098,492,7590002012468,VICK VAPORUB UNGUENTO,368058,2025-10-31 23:17:29,11,1.0,107.78,107.78,Baja California Sur,1309,VICK VAPORUB Ungüento - 50 gr,México,94.48,0.0,94.48,94.48,,94.48
1101,492,7502213042325,TERFHICID,355186,2025-10-07 04:00:29,10269,2.0,45.65,91.3,Baja California Sur,1358,TERFHICID C/40 CAPS. 100 MG.,México,44.86,0.0455,44.8804113,89.7608226,,89.7608226
1098,492,7501349025059,FEXOFENADINA,361916,2025-10-20 23:53:55,20,2.0,59.99,119.98,Baja California Sur,1358,FEXOFENADINA C/10 COMP. 180 MG.,México,44.48,0.0455,44.50023839999999,89.00047679999999,,89.00047679999999
1097,492,7502009747779,CULMINAX ADULTO,369091,2025-11-03 22:53:40,20,2.0,46.99,93.98,Baja California Sur,1309,CULMINAX ADULTO Solucion - 150 ml,México,43.83,0.0,43.83,87.66,,87.66
1098,492,7501095452116,TEMPRA,359592,2025-10-15 22:49:41,11,2.0,53.51,107.02,Baja California Sur,1156,TEMPRA 10 TABS 500MG,México,43.38,0.0,43.38,86.76,,86.76
1101,492,7502216805798,ESPIRONOLACTONA,362761,2025-10-22 03:55:11,20,2.0,50.69,101.38,Baja California Sur,1161,ESPIRONOLACTONA 25MG TABLETAS C/30 (ULTRA),México,41.8875,0.0,41.8875,83.775,,83.775
1097,492,7501048333301,ALCOHOL DESNAT PROTECT,363285,2025-10-22 23:40:34,12,2.0,56.76,113.52,Baja California Sur,1358,ALCOHOL PROTEC 1000 ML.,México,41.76,0.0455,41.7790008,83.5580016,,83.5580016
1098,492,7501075718096,MARZIVAG,357142,2025-10-10 23:44:42,20,3.0,35.55,106.65,Baja California Sur,1358,MARZIVAG C/3 TABS. 500 MG.,México,27.43,0.0455,27.44248065,82.32744195000001,,82.32744195000001
1097,492,780083142605,CIGMADIL,357133,2025-10-10 23:35:36,42,3.0,33.83,101.49,Baja California Sur,1358,CIGMADIL C/16 CAPS. 300 MG.,México,27.18,0.0455,27.1923669,81.5771007,,81.5771007
1098,492,7501299301364,SENSIBIT PED,365605,2025-10-27 23:16:02,11,1.0,121.95,121.95,Baja California Sur,1164,SENSIBIT GOTAS SOL PED FCO 30M,México,81.5515,0.0,81.5515,81.5515,,81.5515
1101,492,7503008344716,LA FEMME,355186,2025-10-07 04:00:29,10269,1.0,80.18,80.18,Baja California Sur,1309,LA FEMME  Capsulas - c/30,México,79.95,0.0,79.95,79.95,,79.95
1101,492,7502009745836,BERNIVER,355186,2025-10-07 04:00:29,10479,1.0,84.24,84.24,Baja California Sur,1150,BERNIVER 2% 1 UNG 15 G,México,79.9311,-0.05,79.89113445,79.89113445,,79.89113445
1101,492,7502003388510,YADEGAL COMP,355186,2025-10-07 04:00:29,10269,2.0,39.48,78.96,Baja California Sur,1161,YADEGAL COMPUESTO JARABE C/120 ML,México,39.4,0.0,39.4,78.8,,78.8
1097,492,7501446000348,A.F. VALDECASAS,357133,2025-10-10 23:35:36,12,2.0,66.23,132.46,Baja California Sur,1762,ACIDO FOLICO 5MG TAB C/92 *VDC*,México,38.9887,0.0,38.9887,77.9774,,77.9774
1098,492,7502009747274,DOLVER,359592,2025-10-15 22:49:41,20,5.0,20.66,103.3,Baja California Sur,1309,DOLVER 600MG Tabletas - c/10,México,15.57,0.0,15.57,77.85,,77.85
1097,492,7501100088095,TYLENOL CAPLETS,359563,2025-10-15 22:33:08,11,1.0,98.18,98.18,Baja California Sur,1309,TYLENOL 500MG Tabletas - c/20,México,75.73,0.0,75.73,75.73,,75.73
1098,492,7501109762446,COLCHIQUIM,365605,2025-10-27 23:16:02,20,2.0,37.47,74.94,Baja California Sur,1309,COLCHIQUIM Tabletas - c/20,México,34.69,0.0,34.69,69.38,,69.38
1097,492,7501065060891,CONTAC ULTRA,354350,2025-10-04 22:48:52,42,2.0,34.97,69.94,Baja California Sur,1164,CONTAC ULTRA CAP C/12,México,34.6479,0.0,34.6479,69.2958,,69.2958
1098,492,729513130119,VENDA ELASTICA LE ROY,365605,2025-10-27 23:16:02,11,2.0,47.09,94.18,Baja California Sur,1309,VENDA ELASTICA 30 CMS PREMIUM LEROY Bolsa - 1 Pieza,México,34.62,0.0,34.62,69.24,,69.24
1097,492,7501089810625,PICOSEND PROTECT,369091,2025-11-03 22:53:40,11,1.0,72.67,72.67,Baja California Sur,1156,PICOSEND PROTECT SPRAY 120 ML,México,67.91,0.0,67.91,67.91,,67.91
1098,492,7501008499702,TABCIN PODS NOCHE,366904,2025-10-30 00:39:22,11,1.0,68.75,68.75,Baja California Sur,1156,TABCIN PODS NOCHE 12 CAPS,México,67.25,0.0,67.25,67.25,,67.25
1097,492,7503008344785,GELUBRIN,360821,2025-10-17 23:35:26,11,5.0,15.01,75.05,Baja California Sur,1309,GELUBRIN 400MG Capsulas - c/10,México,13.04,0.0,13.04,65.19999999999999,,65.19999999999999
1098,492,7501101600067,METFORMINA GLIBENCLAMIDA,359592,2025-10-15 22:49:41,20,2.0,35.3,70.6,Baja California Sur,1358,METFORMINA/GLIBENCLAMIDA C/40 TABS. 500/5 MG.,México,31.64,0.0455,31.6543962,63.3087924,,63.3087924
1098,492,7502216796553,TOPIRAMATO,361916,2025-10-20 23:53:55,11,2.0,33.35,66.7,Baja California Sur,1358,TOPIRAMATO C/20 TABS. 25 MG.,México,31.57,0.0455,31.58436435,63.1687287,,63.1687287
1099,492,7501314704156,SUPOSITORIOS SENOSIAIN,360361,2025-10-17 04:08:08,12,1.0,63.28,63.28,Baja California Sur,1156,SENOSIAIN ADTO 10 SUPS,México,62.1,0.0,62.1,62.1,,62.1
1098,492,7502216805361,CELECOXIB,366904,2025-10-30 00:39:22,20,2.0,173.1,346.2,Baja California Sur,1309,CELECOXIB ULTRA Capsulas - c/10,México,30.86,0.0,30.86,61.72,,61.72
1097,492,7502001164864,GOODSIT,369091,2025-11-03 22:53:40,42,2.0,31.03,62.06,Baja California Sur,1358,GOODSIT C/6 SUPOSITORIOS,México,30.62,0.0455,30.633932100000003,61.267864200000005,,61.267864200000005
1098,492,7501008494226,ASPIRINA JUNIOR,365605,2025-10-27 23:16:02,11,1.0,62.89,62.89,Baja California Sur,1156,ASPIRINA INF 60 TABS 100MG,México,60.25,0.0,60.25,60.25,,60.25
1097,492,759684900204,AGUA JALOMA ROSAS TONICO FACIAL,369091,2025-11-03 22:53:40,42,2.0,33.04,66.08,Baja California Sur,1309,AGUA DE ROSAS JALOMA Solucion - 250 ml,México,29.05,0.0,29.05,58.1,,58.1
1097,492,7503000422283,BACTIVER F,354350,2025-10-04 22:48:52,11,3.0,21.12,63.36,Baja California Sur,1309,BACTIVER F Tabletas - c/14,México,19.16,0.0,19.16,57.480000000000004,,57.480000000000004
1098,492,7501075718546,NIBEZVAG,369111,2025-11-03 23:16:45,11,2.0,28.53,57.06,Baja California Sur,1358,NIBEZVAG C/30 TABS. 200 MG.,México,25.7,0.0455,25.7116935,51.423387,,51.423387
1097,492,7501299300794,CICLOFERON,363285,2025-10-22 23:40:34,12,2.0,958.93,1917.86,Baja California Sur,1358,LANDVIR C/25 TABS. 200 MG.,México,25.65,0.0455,25.66167075,51.3233415,,51.3233415
1101,492,7501349028364,POPRAM,366368,2025-10-29 03:48:42,11,2.0,24.84,49.68,Baja California Sur,1358,POPRAM C/14 GRAG. 40 MG.,México,24.61,0.0455,24.621197549999998,49.242395099999996,,49.242395099999996
1098,492,7506022312464,BANDITAS ADHESIVAS REDONDAS,368058,2025-10-31 23:17:29,20,1.0,50.78,50.78,Baja California Sur,1150,BANDITAS ADHESIVAS REDONDAS 1 CJA 100,México,47.6587,-0.05,47.63487065,47.63487065,,47.63487065
1098,492,7503003738404,AMANTADINA(ROSEL),361916,2025-10-20 23:53:55,11,2.0,23.91,47.82,Baja California Sur,1309,ROSEL Capsulas - c/24,México,22.85,0.0,22.85,45.7,,45.7
1098,492,7502216801271,GABAPENTINA,355719,2025-10-08 00:10:53,20,2.0,87.31,174.62,Baja California Sur,1358,GABAPENTINA 300 MG C/15 CAP,México,22.79,0.0455,22.800369449999998,45.600738899999996,,45.600738899999996
1098,492,7501125188985,AGRIFEN NOCHE,361916,2025-10-20 23:53:55,11,2.0,24.14,48.28,Baja California Sur,1358,AGRIFEN NOCHE C/10 TABS. 500/5/4 MG.,México,22.29,0.0455,22.30014195,44.6002839,,44.6002839
1098,492,7502216805446,ZOLMITRIPTANO,361916,2025-10-20 23:53:55,20,1.0,75.27,75.27,Baja California Sur,1309,ZOLMITRIPTANO ULTRA Tabletas - c/2,México,44.44,0.0,44.44,44.44,,44.44
1101,492,7501299307236,SENSIBIT-D,355159,2025-10-07 03:21:38,12,1.0,47.88,47.88,Baja California Sur,1164,SENSIBIT D NF 12 TABS,México,43.7116,0.0,43.7116,43.7116,,43.7116
1098,492,650240010538,NEXT MINI,361916,2025-10-20 23:53:55,11,2.0,32.75,65.5,Baja California Sur,1309,NEXT  Tabletas - c/10,México,21.67,0.0,21.67,43.34,,43.34
1101,492,7502240450018,CHARYN,359127,2025-10-15 04:18:10,11,2.0,29.76,59.52,Baja California Sur,1358,CHARYN C/3 TABS. 500 MG.,México,21.3,0.0455,21.3096915,42.619383,,42.619383
1101,492,7502009740480,CEFALVER,359127,2025-10-15 04:18:10,11,1.0,52.19,52.19,Baja California Sur,1309,CEFALVER 500MG Capsulas - c/20,México,41.56,0.0,41.56,41.56,,41.56
1098,492,7502009745652,DOLVER,358222,2025-10-13 23:17:29,20,2.0,33.0,66.0,Baja California Sur,1358,DOLVER C/20 TABS. 600 MG.,México,20.32,0.0455,20.3292456,40.6584912,,40.6584912
1098,492,7501349025530,VENLAFAXINA LP,358222,2025-10-13 23:17:29,20,1.0,168.14,168.14,Baja California Sur,1309,VENLAFAXINA AMSA Capsulas LP - c/20,México,39.63,0.0,39.63,39.63,,39.63
1101,492,7501842952890,ADOPREN,359705,2025-10-16 01:22:40,10269,2.0,19.65,39.3,Baja California Sur,1309,ADOPREN 800 MG Tabletas - c/10,México,19.54,0.0,19.54,39.08,,39.08
1101,492,7501123017300,SINPEBAC,362761,2025-10-22 03:55:11,10269,1.0,134.16,134.16,Baja California Sur,1358,SHAMPOO DE BERGAMOTA 500 ML.,México,38.49,0.0455,38.50751295,38.50751295,,38.50751295
1098,492,7503008344211,PROGELBEN,369111,2025-11-03 23:16:45,11,2.0,20.35,40.7,Baja California Sur,1309,PROGELBEN Capsulas - c/20,México,19.06,0.0,19.06,38.12,,38.12
1098,492,7501349012387,SOLURAL PEDIATRICO MANZANA,358222,2025-10-13 23:17:29,11,3.0,12.89,38.67,Baja California Sur,1309,SOLURAL PEDIATRICO MANZANA Solucion - 300 ml,México,11.89,0.0,11.89,35.67,,35.67
1098,492,7501471888829,DILA-TEC,368058,2025-10-31 23:17:29,20,2.0,42.49,84.98,Baja California Sur,1762,DILA-TEC 10MG TAB C/20 *TEC*,México,17.808,0.0,17.808,35.616,,35.616
1098,492,7503004908776,METFORMINA,355719,2025-10-08 00:10:53,11,2.0,18.39,36.78,Baja California Sur,1161,METFORMINA 850MG TABLETAS C/30 (ALPHARMA),México,16.65,0.0,16.65,33.3,,33.3
1101,492,7503001007052,VANDIX,355186,2025-10-07 04:00:29,10269,2.0,16.97,33.94,Baja California Sur,1309,VANDIX 500MG Capsulas - c/12,México,16.32,0.0,16.32,32.64,,32.64
1098,492,7502009746246,ERISPAN COMP,361916,2025-10-20 23:53:55,20,2.0,39.33,78.66,Baja California Sur,1358,ERISPAN COMPUESTO C/20 TABS.,México,16.08,0.0455,16.0873164,32.1746328,,32.1746328
1098,492,7502216792760,OMEPRAZOL,369111,2025-11-03 23:16:45,11,2.0,19.76,39.52,Baja California Sur,1358,OMEPRAZOL C/30 CAPS. 20 MG.,México,15.74,0.0455,15.7471617,31.4943234,,31.4943234
1101,492,7502227872123,RAAMCINET,359705,2025-10-16 01:22:40,10269,2.0,17.83,35.66,Baja California Sur,1150,RAAMCINET 10 TAB 10 MG,México,15.7021,-0.05,15.69424895,31.3884979,,31.3884979
1098,492,7501573925071,DOSTERIL,365605,2025-10-27 23:16:02,20,2.0,41.55,83.1,Baja California Sur,1358,DOSTERIL C/30 TABS.10 MG.,México,15.59,0.0455,15.59709345,31.1941869,,31.1941869
1098,492,7501573900535,BIOMESINA,363293,2025-10-22 23:48:56,20,3.0,34.66,103.98,Baja California Sur,1358,BIOMESINA C/10 TABLETAS 10MG,México,10.21,0.0455,10.21464555,30.64393665,,30.64393665
1098,492,7502009746154,LOROTEC F,357142,2025-10-10 23:44:42,11,3.0,11.09,33.27,Baja California Sur,1358,LOROTEC-F C/6 TABS. SUBLINGUALES 30MG.,México,10.07,0.0455,10.07458185,30.223745549999997,,30.223745549999997
1098,492,7506449300020,LEVONORGESTREL,359592,2025-10-15 22:49:41,11,2.0,19.28,38.56,Baja California Sur,1309,LEVONORGESTREL 1.5MG ADN Tabletas - c/1,México,13.28,0.0,13.28,26.56,,26.56
1098,492,7502216808638,CHRISALE,355719,2025-10-08 00:10:53,20,1.0,378.14,378.14,Baja California Sur,1309,CHRISALE 20MG Tabletas - c/4,México,24.69,0.0,24.69,24.69,,24.69
1097,492,7501573900115,BIOMESINA COMPUESTA,360821,2025-10-17 23:35:26,20,1.0,38.35,38.35,Baja California Sur,1358,BIOMESINA COMP. C/10 GRAGEAS,México,22.25,0.0455,22.26012375,22.26012375,,22.26012375
1101,492,7501349021419,LEVOFLOXACINO,355128,2025-10-07 02:58:14,11,1.0,28.38,28.38,Baja California Sur,1161,LEVOFLOXACINO 500MG TABLETAS C/7,México,21.5625,0.0,21.5625,21.5625,,21.5625
1101,492,7502227424377,PHARBEN,359705,2025-10-16 01:22:40,20,1.0,24.1,24.1,Baja California Sur,1358,PHARBEN C/20 PERLAS,México,21.05,0.0455,21.05957775,21.05957775,,21.05957775
1098,492,7501349024779,LORATADINA,365605,2025-10-27 23:16:02,20,2.0,16.67,33.34,Baja California Sur,1309,LORATADINA AMSA Tabletas - c/10,México,10.12,0.0,10.12,20.24,,20.24
1097,492,7501048621408,ALGODON,363285,2025-10-22 23:40:34,11,1.0,30.97,30.97,Baja California Sur,1150,ALGODON BOLSA CON 150 TORUNDAS 75 G,México,20.1021,-0.05,20.09204895,20.09204895,,20.09204895
1101,492,7501048693009,VENDA ELASTICA PROTEC,359705,2025-10-16 01:22:40,12,4.0,7.26,29.04,Baja California Sur,1358,VENDA ELASTICA PROTEC 5CM.X5MT. BOLSA C/12,México,4.63,0.0455,4.63210665,18.5284266,,18.5284266
1101,492,7501478315540,ARBUFENTAB,362761,2025-10-22 03:55:11,20,1.0,22.09,22.09,Baja California Sur,1309,ARBUFENTAB Tabletas - c/10,México,16.83,0.0,16.83,16.83,,16.83
1098,492,7502009746239,ERISPAN COMP,361916,2025-10-20 23:53:55,20,2.0,24.66,49.32,Baja California Sur,1309,ERISPAN COMPUESTO Tabletas - c/10,México,7.78,0.0,7.78,15.56,,15.56
1098,492,7501349023369,KETOROLACO TROMETAMINA,366904,2025-10-30 00:39:22,11,2.0,7.53,15.06,Baja California Sur,1358,KETOROLACO C/6 TABS. SUBLINGUAL 30 MG.,México,7.51,0.0455,7.51341705,15.0268341,,15.0268341
1098,492,7502208891549,TARMIN,358222,2025-10-13 23:17:29,11,2.0,8.7,17.4,Baja California Sur,1309,TARMIN Tabletas - c/12,México,6.91,0.0,6.91,13.82,,13.82
1101,492,7502216801196,KETOROLACO,355128,2025-10-07 02:58:14,11,2.0,6.28,12.56,Baja California Sur,1358,KETOROLACO C/10 TABS. 10 MG.,México,5.79,0.0455,5.79263445,11.5852689,,11.5852689
1101,492,7501349011748,SOLURAL PEDIATRICO UVA,359143,2025-10-15 04:49:27,11,1.0,13.36,13.36,Baja California Sur,1309,SOLURAL PEDIATRICO UVA Solucion - 500 ml,México,10.6,0.0,10.6,10.6,,10.6
1101,492,7501563380002,BIONOXOL AMBROXOL,359705,2025-10-16 01:22:40,10269,1.0,11.43,11.43,Baja California Sur,1358,BIONOXOL SOL. 120 ML.,México,10.34,0.0455,10.3447047,10.3447047,,10.3447047
1101,492,7502216793415,LORATADINA,355186,2025-10-07 04:00:29,10269,1.0,11.75,11.75,Baja California Sur,1309,LORATADINA ULTRA Tabletas - c/20,México,10.17,0.0,10.17,10.17,,10.17
1101,492,7501563380095,BIOMESIN FUROSEMIDA,359127,2025-10-15 04:18:10,11,1.0,10.19,10.19,Baja California Sur,1358,BIOMISEN C/20 TABS. 40 MG.,México,9.16,0.0455,9.1641678,9.1641678,,9.1641678
1101,492,7501573900283,EXCLEFIN,355186,2025-10-07 04:00:29,10269,1.0,6.93,6.93,Baja California Sur,1358,EXCLEFIN C/12 TABS.,México,6.68,0.0455,6.683039399999999,6.683039399999999,,6.683039399999999
1101,492,7502209850941,PARACETAMOL,359705,2025-10-16 01:22:40,20,1.0,6.22,6.22,Baja California Sur,1150,PARACETAMOL 10 TAB 500 MG,México,5.192,-0.05,5.189404000000001,5.189404000000001,,5.189404000000001
1790,1054,8715131006303,PROLIA,362094,2025-10-21 04:22:22,10270,1.0,7600.0,7600.0,CDMX,1997,PROLIA JERINGA PRELLENADA. CADA JERINGA CONT,México,7500.0,0.0,7500.0,7500.0,,7500.0
1114,504,7501082242058,CIALIS 20MG C/8 TABS,356392,2025-10-09 03:08:29,12,2.0,2907.79,5815.58,CDMX,1156,CIALIS 8 TABS 20MG,México,2796.09,0.0,2796.09,5592.18,1.0,5592.18
2719,1640,7640180266358,FIRMAGON 80 MG JERINGA PRELLENADA 4.2 ML,369279,2025-11-04 04:56:35,12,1.0,4689.13,4689.13,CDMX,1156,FIRMAGON 80MG C/1 JERINGAS PRE,México,4304.34,0.0,4304.34,4304.34,1.0,4304.34
1114,504,7501086301652,CETOLAN III 3150MG VAINILLA C/30 SOBRES,361269,2025-10-20 00:49:47,12,1.0,4404.58,4404.58,CDMX,1156,CETOLAN III 30 SOB VAINILLA 10,México,4194.84,0.0,4194.84,4194.84,1.0,4194.84
1183,568,7501088507786,KEPPRA XR 500MG TAB 60,362082,2025-10-21 04:00:30,11,2.0,2155.52,4311.04,CDMX,1156,KEPPRA XR 60 TABS 500MG,México,2023.68,0.0,2023.68,4047.36,0.0,4047.36
1114,504,7503007822918,RYBELSUS 14 MG C/30 TABS,358360,2025-10-14 02:51:13,12,1.0,3817.15,3817.15,CDMX,1156,RYBELSUS 30 TABS 14 MG,México,3705.97,0.0,3705.97,3705.97,1.0,3705.97
1114,504,7503007822857,OZEMPIC 1.34 MG C/1 PLUMA PRELLE 1.5ML,355164,2025-10-07 03:25:42,12,1.0,3681.99,3681.99,CDMX,1153,OZEMPIC .25/.5 MG SOL INY PLUMA C/6 AGUJAS,México,3600.0,0.0,3600.0,3600.0,1.0,3600.0
2719,1640,7501871720163,CALUTOL 50MG(AE) CON 28 TABLET,359789,2025-10-16 04:02:20,12,1.0,3680.82,3680.82,CDMX,1156,CALUTOL 28 CAPS 50MGE,México,3572.13,0.0,3572.13,3572.13,1.0,3572.13
1311,659,7501299342015,ZOLNIC 4MG COMPRIMIDOS,354378,2025-10-05 04:43:32,11,1.0,3620.92,3620.92,CDMX,1156,ZOLNIC SOL INY F.A. C/1 5ML,México,3539.32,0.0,3539.32,3539.32,1.0,3539.32
1790,1054,7506384301038,LANGINYL OD LIBERACION PROLONGADA 8 MG 14 CAPSULAS,359005,2025-10-15 00:50:43,10273,4.0,853.5,3414.0,CDMX,1156,LANGINYL OD 14 CAPS 8MG,México,796.43,0.0,796.43,3185.72,1.0,3185.72
2719,1640,361958926515,BIKTARVY 30 TABLETAS 50MG/200M,356987,2025-10-10 05:37:21,10479,1.0,9592.0,9592.0,CDMX,1997,BIKTARVY 50MG/200MG/25MG,México,2800.0,0.0,2800.0,2800.0,,2800.0
1114,504,7501082242409,CIALIS 5MG C/28 TABS,359072,2025-10-15 02:49:22,12,1.0,2657.04,2657.04,CDMX,1156,CIALIS 28 TABS 5MG,México,2555.0,0.0,2555.0,2555.0,1.0,2555.0
1183,568,7501326000093,EZETROL 10MG COM 20,355184,2025-10-07 03:58:07,11,2.0,1260.36,2520.72,CDMX,1156,EZETROL 20 COMPR 10MG,México,1201.02,0.0,1201.02,2402.04,0.0,2402.04
1182,567,7501299330012,OMEPRAZOL INHIBITRON F 40MG CAP 15 + 15 = 30,365720,2025-10-28 02:50:17,11,5.0,447.29,2236.45,CDMX,1156,INHIBITRON F DUAL CAPS 40MG/15,México,447.27,0.0,447.27,2236.35,1.0,2236.35
1183,568,7613326005074,RIVOTRIL 2.5MG/ 10ML (C) SOL,357673,2025-10-13 03:40:28,12,5.0,485.67,2428.35,CDMX,1156,RIVOTRIL GOTAS SOL 10ML 2.5 MG,México,444.11,0.0,444.11,2220.55,0.0,2220.55
1114,504,7501094915230,TRILEPTAL 600MG C/50 TABS,363402,2025-10-23 03:03:56,12,1.0,2235.72,2235.72,CDMX,1156,TRILEPTAL 50 GRAG 600MG,México,2149.7,0.0,2149.7,2149.7,1.0,2149.7
1114,504,7501409201607,REMERON SOLTAB 30MG C/30 TABS,360914,2025-10-18 03:24:54,12,1.0,2214.59,2214.59,CDMX,1156,REMERON SOLTAB 30 TAB 30MG,México,2110.31,0.0,2110.31,2110.31,1.0,2110.31
1114,504,7501871721207,NOVOVARTALON - SOB 15,359072,2025-10-15 02:49:22,12,2.0,1065.87,2131.74,CDMX,1156,NOVOVARTALON C/15 SOBRES,México,1029.83,0.0,1029.83,2059.66,1.0,2059.66
1183,568,7501318612082,THIOCTACID 600MG COM 30,359781,2025-10-16 03:45:56,12,2.0,1088.8,2177.6,CDMX,1156,THIOCTACID 600HR 30 TABS,México,999.95,0.0,999.95,1999.9,0.0,1999.9
1182,567,7501125152870,ENOXAPARINA BOLENTAX 60MG INY (CLEXANE),364027,2025-10-24 02:29:46,10479,2.0,1168.48,2336.96,CDMX,1156,BOLENTAX 60MG SIENV/2JGA 0.6ML,México,996.56,0.0,996.56,1993.12,1.0,1993.12
1183,568,7613326005081,RIVOTRIL 2MG (C) COM 30,357279,2025-10-11 04:20:39,12,3.0,711.92,2135.76,CDMX,1156,RIVOTRIL. 30 COMPR 2MG*G2,México,651.0,0.0,651.0,1953.0,0.0,1953.0
1183,568,7502209852464,METICORTELONE 3.0MG/ML SO,362764,2025-10-22 04:05:55,11,2.0,954.95,1909.9,CDMX,1156,METICORTELONE AD SOL 120ML,México,899.32,0.0,899.32,1798.64,0.0,1798.64
1113,503,8020030053502,FLONORM,364652,2025-10-25 04:47:32,10269,3.0,622.49,1867.47,CDMX,1156,FLONORM 14 TABS 400MG,México,592.28,0.0,592.28,1776.84,1.0,1776.84
1182,567,7501299305386,LOSARTAN LODESTAR 50MG T30,357626,2025-10-13 01:23:58,11,3.0,602.4,1807.2,CDMX,1156,LODESTAR 30 TABS 50MG,México,587.88,0.0,587.88,1763.6399999999999,1.0,1763.6399999999999
1311,659,7501070602154,GAMO 28 COMPRIMIDOS 20 MG,361181,2025-10-19 04:56:21,11,2.0,972.84,1945.68,CDMX,1156,GAMO 28 TABS 20 MG,México,865.92,0.0,865.92,1731.84,1.0,1731.84
1182,567,5391189330671,PERINDOPRIL-INDAPA-AMLODI TRIPLIXAM 10/ 2.5/5MG,357626,2025-10-13 01:23:58,10269,2.0,868.25,1736.5,CDMX,1156,TRIPLIXAM 30 COMP 10/2.5/5MG,México,861.67,0.0,861.67,1723.34,1.0,1723.34
1114,504,7501165005815,STILNOX CR 12.5MG CAJA C/28 TAB (C) GIII,369233,2025-11-04 03:20:17,12,1.0,1766.05,1766.05,CDMX,1156,STILNOX CR 28 TABS 12.5MG *G3*,México,1703.36,0.0,1703.36,1703.36,1.0,1703.36
1114,504,7503000883060,MINIRIN 178MCG C/30 TABS,366971,2025-10-30 03:02:42,12,1.0,1799.27,1799.27,CDMX,1156,MINIRIN 30 TABS 0.2MGE,México,1700.76,0.0,1700.76,1700.76,1.0,1700.76
